"SITE_ID","VISIT_NO","SITE_TYPE","STATE_NAME","NTL","PTL","CHLA","PCT_DEVELOPED_BUFR","PCT_FOREST_BUFR","PCT_AGRIC_BUFR","PCT_WETLAND_BUFR"
"NLA06608-0874",1,"PROB_Lake","Michigan",3441,29,14.16,13.7,18.3,10.2,25.7
"NLA06608-0875",1,"PROB_Lake","Michigan",720,16,6.136,9.1,6,5.3,27
"NLA06608-0877",1,"PROB_Lake","California",878,14,11.8,10.2,11.4,22.9,13.7
"NLA06608-0878",1,"PROB_Lake","Minnesota",630,18,6.112,5.7,13.6,15.8,2.7
"NLA06608-0880",1,"PROB_Lake","Colorado",1463,134,41.6,5.3,0,0.8,9
"NLA06608-0881",1,"PROB_Lake","Oregon",513,42,15.886,1.3,18.9,1.2,10.5
"NLA06608-0885",1,"PROB_Lake","California",865,1386,23.04,35.4,0,0,13.6
"NLA06608-0889",1,"PROB_Lake","Nevada",404,204,11.925,4.4,0,6.7,2
"NLA06608-0890",1,"PROB_Lake","Minnesota",449,8,3.384,0.9,66.3,0,0.2
"NLA06608-0891",1,"PROB_Lake","Nebraska",1137,133,30.677,6.6,0,16.2,15.5
"NLA06608-0893",1,"PROB_Lake","Ohio",303,14,6.96,4.9,58,0.3,0.1
"NLA06608-0895",1,"PROB_Lake","Arizona",520,237,13.856,1.1,0,0,11
"NLA06608-0899",1,"PROB_Lake","North Dakota",4472,495,69.192,1.2,0,5.4,0.3
"NLA06608-0900",1,"PROB_Lake","Illinois",700,48,15.648,3.6,62,0.9,0
"NLA06608-0904",1,"PROB_Lake","Iowa",1603,135,77.2,12,0,22.5,16.7
"NLA06608-0905",1,"PROB_Lake","Nevada",358,12,1.294,0,22.1,0,0
"NLA06608-0906",1,"PROB_Lake","Wyoming",111,1,0.832,0,34,0,1
"NLA06608-0913",1,"PROB_Lake","Maine",697,10,3.44,0,34.5,0,31.1
"NLA06608-0914",1,"PROB_Lake","Maine",171,10,1.288,0,54.3,0,0.8
"NLA06608-0915",1,"PROB_Lake","Minnesota",1410,102,37.872,7.4,16,16.8,34
"NLA06608-0916",1,"PROB_Lake","Colorado",237,16,1.727,0,29.2,0,0
"NLA06608-0918",1,"PROB_Lake","Maine",244,4,2.384,0,36.7,0,4.7
"NLA06608-0921",1,"PROB_Lake","North Carolina",340,7,19.5,1.4,58.1,0.8,0.2
"NLA06608-0922",1,"PROB_Lake","Wyoming",226,12,1.243,0,0,0,0
"NLA06608-0924",1,"PROB_Lake","Nebraska",14400,447,98,0,0,0,11.6
"NLA06608-0925",1,"PROB_Lake","Nevada",1160,1,1.018,0,0,0,0.6
"NLA06608-0926",1,"PROB_Lake","Wisconsin",252,4,1.472,5,37.6,0,5.8
"NLA06608-0927",1,"PROB_Lake","Utah",498,18,2.715,2.5,0.2,7.3,13.2
"NLA06608-0929",1,"PROB_Lake","Montana",354,14,1.561,2.9,15.2,0.2,0.2
"NLA06608-0930",1,"PROB_Lake","New Hampshire",174,4,1.304,7,19.3,0.4,0.7
"NLA06608-0933",1,"PROB_Lake","Oregon",775,136,8.16,0,0.3,2.1,2.6
"NLA06608-0934",1,"PROB_Lake","Oregon",5,1,0.067,0,16.9,0,0
"NLA06608-0935",1,"PROB_Lake","Minnesota",1198,36,18.72,4.4,10.7,26,6.2
"NLA06608-0938",1,"PROB_Lake","Michigan",519,34,11.888,22.6,1.3,0,3.6
"NLA06608-0940",1,"PROB_Lake","Nebraska",866,37,22.56,8.2,0,2.4,3.4
"NLA06608-0942",1,"PROB_Lake","Minnesota",306,6,2.384,3,39.1,1.3,2.6
"NLA06608-0943",1,"PROB_Lake","Georgia",93,5,2.288,3.9,48.5,0.8,0
"NLA06608-0944",1,"PROB_Lake","Montana",1419,523,25.227,0,0,21.1,12.9
"NLA06608-0946",1,"PROB_Lake","Connecticut",552,30,14.96,5.2,45.8,7.6,40.4
"NLA06608-0950",1,"PROB_Lake","Wyoming",234,20,1.723,0.5,0.1,0.3,18.9
"NLA06608-0955",1,"PROB_Lake","Wyoming",288,10,2.784,0,8.3,0,0
"NLA06608-0957",1,"PROB_Lake","West Virginia",276,8,2.16,2.8,82,0,0
"NLA06608-0958",1,"PROB_Lake","Minnesota",511,18,8.56,2.9,46.3,0,7.9
"NLA06608-0961",1,"PROB_Lake","Idaho",189,11,3.64,0.6,29.2,0,1.4
"NLA06608-0962",1,"PROB_Lake","Utah",190,6,1.396,0.3,23.2,0,0
"NLA06608-0967",1,"PROB_Lake","South Dakota",1998,1016,15.5,0.8,0,59.3,6.2
"NLA06608-0968",1,"PROB_Lake","Iowa",3553,145,47.6,6.9,1.4,40,3.9
"NLA06608-0970",1,"PROB_Lake","Wyoming",140,3,0.86,0,11.5,0,0.1
"NLA06608-0971",1,"PROB_Lake","Indiana",787,54,28.584,3.1,16,14,0.1
"NLA06608-0972",1,"PROB_Lake","Oklahoma",938,619,13.36,18,0,7.7,0
"NLA06608-0974",1,"PROB_Lake","Michigan",101,4,1.684,0,34.2,0,15.2
"NLA06608-0979",1,"PROB_Lake","South Dakota",952,68,3.754,3.9,49.3,3.6,0.1
"NLA06608-0980",1,"PROB_Lake","Illinois",923,176,84,0,72,3.7,4.3
"NLA06608-0982",1,"PROB_Lake","Vermont",248,6,2.08,4.9,39.3,0.5,5.5
"NLA06608-0984",1,"PROB_Lake","Oklahoma",878,115,32.64,0,19.4,61.1,0.4
"NLA06608-0986",1,"PROB_Lake","Mississippi",186,7,5.216,24.6,17,1.2,0.5
"NLA06608-0987",1,"PROB_Lake","Indiana",1800,40,38.304,7.4,4.5,25.1,38.4
"NLA06608-0989",1,"PROB_Lake","Virginia",856,56,65.2,0.9,73,1.2,2.3
"NLA06608-0990",1,"PROB_Lake","Minnesota",960,40,20.32,7.1,14.5,5.7,11.3
"NLA06608-0993",1,"PROB_Lake","New York",551,1,0.528,0.5,43.9,0,10.5
"NLA06608-0994",1,"PROB_Lake","New Hampshire",214,5,3.744,6.2,46.7,0.3,2.5
"NLA06608-0996",1,"PROB_Lake","New Mexico",449,9,2.352,0,0,0,0
"NLA06608-0997",1,"PROB_Lake","Vermont",204,4,1.504,12.6,37.4,1.1,4.6
"NLA06608-1001",1,"PROB_Lake","South Carolina",416,24,5.28,4.6,58.2,1.8,7.3
"NLA06608-1002",1,"PROB_Lake","Montana",1536,378,1.136,1.2,0,47.1,21.8
"NLA06608-1003",1,"PROB_Lake","Michigan",524,12,3.816,23.9,7.4,5.2,6.1
"NLA06608-1005",1,"PROB_Lake","Virginia",425,40,22.88,0,66.9,18,6.8
"NLA06608-1006",1,"PROB_Lake","North Dakota",3391,278,34.2,2.3,0,5.3,2.4
"NLA06608-1007",1,"PROB_Lake","Ohio",479,30,9.26,21.6,19.3,37,0.3
"NLA06608-1008",1,"PROB_Lake","Montana",86,4,0.52,0,0,1.6,16.5
"NLA06608-1010",1,"PROB_Lake","Connecticut",901,38,22.72,16.1,39.8,4.2,0.1
"NLA06608-1012",1,"PROB_Lake","Missouri",880,41,7.19,2.7,11.5,68.7,1
"NLA06608-1014",1,"PROB_Lake","Michigan",568,15,9.813,42.7,4.8,0,4.6
"NLA06608-1015",1,"PROB_Lake","Iowa",1704,77,66.24,9.5,0.1,23,7.2
"NLA06608-1016",1,"PROB_Lake","Oklahoma",749,69,21.44,2.3,42.3,0,0
"NLA06608-1018",1,"PROB_Lake","Minnesota",1174,36,7.56,0.9,55.6,0,3.1
"NLA06608-1022",1,"PROB_Lake","North Dakota",5003,553,138.24,0,0,27.2,2.6
"NLA06608-1024",1,"PROB_Lake","North Dakota",439,19,6.656,0,69.8,0,2
"NLA06608-1034",1,"PROB_Lake","Michigan",563,5,1.984,36.7,0.9,0,32.3
"NLA06608-1035",1,"PROB_Lake","Iowa",4348,160,255.6,6.7,0,25.7,9.7
"NLA06608-1036",1,"PROB_Lake","Kansas",856,94,39.888,10.9,1.4,43.1,3.8
"NLA06608-1037",1,"PROB_Lake","New Jersey",441,25,10.56,5.3,26,13.4,18.8
"NLA06608-1038",1,"PROB_Lake","Minnesota",561,20,4,0,54.8,0,0
"NLA06608-1039",1,"PROB_Lake","Georgia",1454,81,125.28,7.2,51.9,13.2,5.3
"NLA06608-1041",1,"PROB_Lake","Washington",1878,190,3.312,0.2,1.2,0.3,0.5
"NLA06608-1044",1,"PROB_Lake","Alabama",344,54,18.4,3.4,19.3,1.6,5.2
"NLA06608-1045",1,"PROB_Lake","New York",236,6,1.256,9.1,7.7,0.7,2.2
"NLA06608-1047",1,"PROB_Lake","Texas",285,3,9.6,1.6,14.6,0.2,22.8
"NLA06608-1052",1,"PROB_Lake","Kansas",1329,295,28.656,3.4,0.7,3.3,8
"NLA06608-1055",1,"PROB_Lake","Ohio",1477,88,89.712,5.7,40.7,27.7,0
"NLA06608-1056",1,"PROB_Lake","Missouri",464,22,8.752,16.1,34,5.9,3.2
"NLA06608-1057",1,"PROB_Lake","Washington",28,1,0.149,1.3,13,0,5.6
"NLA06608-1058",1,"PROB_Lake","Oregon",171,1,0.8,0.3,22.7,0,1.3
"NLA06608-1059",1,"PROB_Lake","Wisconsin",1406,161,39.8,2.2,0.5,0.9,0.8
"NLA06608-1060",1,"PROB_Lake","Illinois",2372,243,155.52,3.8,60.8,24.1,0
"NLA06608-1060",1,"PROB_Lake","Illinois",2153,232,161.76,3.8,60.8,24.1,0
"NLA06608-1060",1,"PROB_Lake","Illinois",2213,246,165.6,3.8,60.8,24.1,0
"NLA06608-1060",2,"PROB_Lake","Illinois",2372,243,155.52,3.8,60.8,24.1,0
"NLA06608-1060",2,"PROB_Lake","Illinois",2153,232,161.76,3.8,60.8,24.1,0
"NLA06608-1060",2,"PROB_Lake","Illinois",2213,246,165.6,3.8,60.8,24.1,0
"NLA06608-1070",1,"PROB_Lake","North Dakota",1183,774,23.112,3.3,0,16.2,4.2
"NLA06608-1073",1,"PROB_Lake","Oregon",68,3,0.338,0,36.3,0,1
"NLA06608-1075",1,"PROB_Lake","Wisconsin",406,8,4.528,5.8,37.1,0,10.6
"NLA06608-1083",1,"PROB_Lake","Colorado",2784,530,318.24,0.3,0.3,17.4,17.1
"NLA06608-1086",1,"PROB_Lake","North Dakota",3950,92,13.86,2,0,0,0.9
"NLA06608-1087",1,"PROB_Lake","South Carolina",273,14,3.584,3.7,75.4,5.1,0
"NLA06608-1089",1,"PROB_Lake","Montana",293,8,1.04,0,19.7,2.2,1.6
"NLA06608-1091",1,"PROB_Lake","North Dakota",2503,90,12.667,0.9,0,1.9,0.6
"NLA06608-1096",1,"PROB_Lake","Nebraska",665,171,36.17,0.9,3.7,0,33.8
"NLA06608-1100",1,"PROB_Lake","Kansas",262,8,2.896,51.1,6,3.8,1.7
"NLA06608-1101",1,"PROB_Lake","New Jersey",1713,109,128.736,28.5,16,0,3.8
"NLA06608-1102",1,"PROB_Lake","Minnesota",230,4,2.104,0,71,0,0
"NLA06608-1103",1,"PROB_Lake","Ohio",6469,224,10.976,27.4,14.3,12.1,0.3
"NLA06608-1107",1,"PROB_Lake","South Dakota",7750,733,49.032,0,0,10.7,5.1
"NLA06608-1108",1,"PROB_Lake","Illinois",1328,126,53.64,9.4,15.5,23.4,0.1
"NLA06608-1108",1,"PROB_Lake","Illinois",1038,110,69.84,9.4,15.5,23.4,0.1
"NLA06608-1108",1,"PROB_Lake","Illinois",1083,102,61.02,9.4,15.5,23.4,0.1
"NLA06608-1108",2,"PROB_Lake","Illinois",1328,126,53.64,9.4,15.5,23.4,0.1
"NLA06608-1108",2,"PROB_Lake","Illinois",1038,110,69.84,9.4,15.5,23.4,0.1
"NLA06608-1108",2,"PROB_Lake","Illinois",1083,102,61.02,9.4,15.5,23.4,0.1
"NLA06608-1111",1,"PROB_Lake","Minnesota",1500,193,46.224,6.4,7.4,27.2,0
"NLA06608-1113",1,"PROB_Lake","North Carolina",118,9,7.568,17.3,29,9.7,0.4
"NLA06608-1114",1,"PROB_Lake","Alabama",558,63,12.496,0,0,0,78.5
"NLA06608-1115",1,"PROB_Lake","Indiana",1041,19,4.416,18.7,29.9,0,1.3
"NLA06608-1119",1,"PROB_Lake","Utah",265,16,2.207,1.9,8.8,0,5.7
"NLA06608-1120",1,"PROB_Lake","Missouri",165,144,8.016,3.8,33.7,0.2,7.3
"NLA06608-1122",1,"PROB_Lake","Massachusetts",318,9,5.92,11.6,71.5,4.5,0
"NLA06608-1124",1,"PROB_Lake","New Mexico",433,9,1.18,0,0.1,0,4.8
"NLA06608-1125",1,"PROB_Lake","Connecticut",315,17,4.176,0.7,45.5,3.4,3.7
"NLA06608-1129",1,"PROB_Lake","Arizona",336,12,4.32,1.1,82.1,0,0
"NLA06608-1130",1,"PROB_Lake","Michigan",634,65,23.68,12,7.1,7.4,30.8
"NLA06608-1131",1,"PROB_Lake","Indiana",504,1,6.192,15,1,4.1,15.8
"NLA06608-1134",1,"PROB_Lake","Minnesota",826,24,9.43,0.2,17.2,0.5,8.9
"NLA06608-1141",1,"PROB_Lake","California",824,45,10.16,30.2,0,0,4.8
"NLA06608-1143",1,"PROB_Lake","Wisconsin",768,59,9.52,0,57.1,0,29.1
"NLA06608-1145",1,"PROB_Lake","Pennsylvania",724,60,17.829,0,5,41.1,9
"NLA06608-1147",1,"PROB_Lake","Colorado",1414,775,42.24,24.3,0.2,15.8,1.4
"NLA06608-1148",1,"PROB_Lake","Nebraska",6934,242,48,0,0,0,2.7
"NLA06608-1150",1,"PROB_Lake","Minnesota",500,11,3.792,0,58,0,0.9
"NLA06608-1151",1,"PROB_Lake","Arizona",648,129,13.716,0,53.8,0,5.3
"NLA06608-1153",1,"PROB_Lake","Montana",224,3,0.254,2,15.3,0,0.1
"NLA06608-1155",1,"PROB_Lake","North Dakota",3069,122,28.68,4.5,0,0,1.9
"NLA06608-1162",1,"PROB_Lake","Michigan",541,8,3.083,8,10.1,0,33.9
"NLA06608-1163",1,"PROB_Lake","Indiana",778,11,4.005,5.3,18.5,30.4,2.7
"NLA06608-1164",1,"PROB_Lake","Oklahoma",424,23,8.08,2,62.1,0,0
"NLA06608-1166",1,"PROB_Lake","Wisconsin",197,1,1.148,22.2,20.9,0,10.6
"NLA06608-1167",1,"PROB_Lake","Michigan",461,5,2.624,22.5,11.5,3.7,7.5
"NLA06608-1170",1,"PROB_Lake","Utah",240,6,1.22,1.3,4.2,0,0
"NLA06608-1172",1,"PROB_Lake","Indiana",241,4,3.003,3.7,73.1,0.3,0
"NLA06608-1174",1,"PROB_Lake","Maine",298,4,2.76,11,36.3,0,6.3
"NLA06608-1175",1,"PROB_Lake","Minnesota",1328,69,32.112,3.2,6.9,11.3,4.9
"NLA06608-1177",1,"PROB_Lake","North Carolina",328,24,16.64,9.9,44.5,1.4,11.3
"NLA06608-1179",1,"PROB_Lake","Illinois",2741,133,349.2,15.9,31.8,16.6,0.4
"NLA06608-1181",1,"PROB_Lake","North Carolina",251,9,82.224,2.8,64.6,7.5,2.7
"NLA06608-1183",1,"PROB_Lake","Utah",133,3,1.808,0,32.1,0,0
"NLA06608-1185",1,"PROB_Lake","Florida",2869,62,104.533,37.2,1.3,0,15.6
"NLA06608-1189",1,"PROB_Lake","New York",281,9,1.868,5.5,50.1,2.8,3.6
"NLA06608-1190",1,"PROB_Lake","Oregon",96,3,6.176,2.5,2.3,3,23.3
"NLA06608-1191",1,"PROB_Lake","Texas",984,152,48.96,3.8,7,0.3,2.4
"NLA06608-1195",1,"PROB_Lake","Indiana",753,26,16.571,22.2,13.9,0.6,7.7
"NLA06608-1198",1,"PROB_Lake","Minnesota",611,9,2.64,2.6,19.2,29,3.1
"NLA06608-1199",1,"PROB_Lake","Indiana",836,44,49.577,6.3,51,0,2.8
"NLA06608-1204",1,"PROB_Lake","Arkansas",230,10,5.04,13.9,32.6,2,3.2
"NLA06608-1206",1,"PROB_Lake","Michigan",834,17,2.98,10.3,24.5,0,42.4
"NLA06608-1207",1,"PROB_Lake","Wisconsin",240,11,2.501,14.9,40.6,3.7,0.3
"NLA06608-1208",1,"PROB_Lake","Kansas",1340,182,138.816,1.8,3.3,0,0
"NLA06608-1208",1,"PROB_Lake","Kansas",1359,124,55.584,1.8,3.3,0,0
"NLA06608-1208",1,"PROB_Lake","Kansas",1237,148,43.776,1.8,3.3,0,0
"NLA06608-1208",2,"PROB_Lake","Kansas",1340,182,138.816,1.8,3.3,0,0
"NLA06608-1208",2,"PROB_Lake","Kansas",1359,124,55.584,1.8,3.3,0,0
"NLA06608-1208",2,"PROB_Lake","Kansas",1237,148,43.776,1.8,3.3,0,0
"NLA06608-1209",1,"PROB_Lake","Pennsylvania",437,22,6.552,7.7,41,0,3.5
"NLA06608-1210",1,"PROB_Lake","North Dakota",4184,75,5.72,9.2,0,36.1,6.5
"NLA06608-1217",1,"PROB_Lake","Washington",547,64,21.6,0,1.2,0.8,4.9
"NLA06608-1219",1,"PROB_Lake","North Dakota",3794,99,38.867,0.7,0,0,5.7
"NLA06608-1220",1,"PROB_Lake","Tennessee",478,31,22.4,0.8,57.7,1.4,3.3
"NLA06608-1222",1,"PROB_Lake","Massachusetts",391,12,10.4,62.1,4.8,0,2.4
"NLA06608-1223",1,"PROB_Lake","Iowa",4053,422,81.6,2.4,0,0,24.1
"NLA06608-1224",1,"PROB_Lake","Texas",616,23,NA,1.6,24.9,4.8,0
"NLA06608-1227",1,"PROB_Lake","Indiana",487,8,5.08,21.6,1.5,17.3,0
"NLA06608-1232",1,"PROB_Lake","Missouri",483,12,5.653,8.5,13.2,52.9,0
"NLA06608-1236",1,"PROB_Lake","New Mexico",504,52,4.752,0,7.2,0,3.7
"NLA06608-1238",1,"PROB_Lake","Maine",131,1,1.829,3.5,22.1,0.7,2.6
"NLA06608-1239",1,"PROB_Lake","Minnesota",3309,117,83.376,2.3,16.5,26.3,12.5
"NLA06608-1240",1,"PROB_Lake","Oklahoma",771,141,28.872,0,53.7,0.4,0
"NLA06608-1241",1,"PROB_Lake","North Carolina",526,34,14.08,3.7,47.9,12,1.2
"NLA06608-1242",1,"PROB_Lake","Wisconsin",849,11,2.896,12.1,42.1,6.8,3.8
"NLA06608-1243",1,"PROB_Lake","Indiana",949,42,35.28,1,1.6,10.1,52.3
"NLA06608-1244",1,"PROB_Lake","Nebraska",3772,253,103.895,0,0,0,25
"NLA06608-1245",1,"PROB_Lake","North Carolina",596,25,17.44,1.3,3.2,0,25.3
"NLA06608-1255",1,"PROB_Lake","South Dakota",13825,1326,516,2.1,0.1,42,1.7
"NLA06608-1256",1,"PROB_Lake","Kansas",346,20,2.584,0,3.9,2.4,0
"NLA06608-1258",1,"PROB_Lake","Michigan",712,16,4.347,6.1,6.4,32.4,8.6
"NLA06608-1259",1,"PROB_Lake","Wyoming",129,9,3.008,0,57.7,0,7.3
"NLA06608-1261",1,"PROB_Lake","Nevada",1014,32,16.056,0,0,0.6,71.4
"NLA06608-1262",1,"PROB_Lake","Minnesota",788,33,20.8,2.8,42.8,1.2,9
"NLA06608-1263",1,"PROB_Lake","Kentucky",453,33,14,5.3,38.9,30.4,0.7
"NLA06608-1266",1,"PROB_Lake","Oregon",2228,933,0.927,0,0,0,27.8
"NLA06608-1268",1,"PROB_Lake","Iowa",990,69,37.84,1,44.7,14.2,0.7
"NLA06608-1269",1,"PROB_Lake","California",1911,646,113.143,77.3,0,0,0.9
"NLA06608-1270",1,"PROB_Lake","Wyoming",223,15,1.595,0,4.6,0,4.1
"NLA06608-1271",1,"PROB_Lake","Iowa",3534,604,98.88,7,10.4,20.8,4.4
"NLA06608-1273",1,"PROB_Lake","New Jersey",2297,197,195.84,77.2,1.6,0,5.6
"NLA06608-1274",1,"PROB_Lake","Minnesota",285,4,1.904,0.5,55.3,0,2.6
"NLA06608-1278",1,"PROB_Lake","North Dakota",1965,303,29.088,1.4,0.3,0.4,0.5
"NLA06608-1279",1,"PROB_Lake","New Mexico",496,40,10.672,0,54.6,1,22.8
"NLA06608-1281",1,"PROB_Lake","Idaho",400,4,1.189,0,77.2,0,1.5
"NLA06608-1283",1,"PROB_Lake","Minnesota",1012,68,46.368,0.6,19.8,13,25.9
"NLA06608-1284",1,"PROB_Lake","New Mexico",180,5,1.189,0.7,10.6,0.7,1.9
"NLA06608-1288",1,"PROB_Lake","Arkansas",619,86,45.216,0.9,12.3,0.7,10.3
"NLA06608-1292",1,"PROB_Lake","Kansas",395,17,7.08,44.2,1.7,12.3,0.3
"NLA06608-1295",1,"PROB_Lake","New Mexico",740,138,26.08,12,0,1,2.2
"NLA06608-1297",1,"PROB_Lake","Washington",1235,17,6.056,0,0,0,6.5
"NLA06608-1300",1,"PROB_Lake","New Mexico",229,5,1.594,0.2,0,0,6.7
"NLA06608-1303",1,"PROB_Lake","Minnesota",2338,817,7.648,9.1,13.2,8.6,1.3
"NLA06608-1312",1,"PROB_Lake","Missouri",287,5,1.6,22.8,50.7,4.7,0
"NLA06608-1316",1,"PROB_Lake","Kentucky",2606,269,62.4,0.3,69.2,10.6,0.3
"NLA06608-1319",1,"PROB_Lake","South Dakota",4791,241,169.632,0,0,0.4,0.4
"NLA06608-1321",1,"PROB_Lake","Utah",168,10,1.57,4.2,5.3,0.2,0.4
"NLA06608-1323",1,"PROB_Lake","Alabama",233,9,15.378,4.7,35.5,5.1,1
"NLA06608-1326",1,"PROB_Lake","Minnesota",854,24,1.68,8.9,25.2,6.8,2.5
"NLA06608-1329",1,"PROB_Lake","Idaho",181,9,0.108,0,39,0,2.7
"NLA06608-1332",1,"PROB_Lake","Kentucky",932,148,19.64,0,75.6,16.5,0
"NLA06608-1333",1,"PROB_Lake","New York",166,3,1.344,2.3,66.6,0.6,4.1
"NLA06608-1334",1,"PROB_Lake","Michigan",388,7,3,6.4,4.5,1.3,17.3
"NLA06608-1334",1,"PROB_Lake","Michigan",306,6,2.736,6.4,4.5,1.3,17.3
"NLA06608-1334",1,"PROB_Lake","Michigan",314,7,2.848,6.4,4.5,1.3,17.3
"NLA06608-1334",2,"PROB_Lake","Michigan",388,7,3,6.4,4.5,1.3,17.3
"NLA06608-1334",2,"PROB_Lake","Michigan",306,6,2.736,6.4,4.5,1.3,17.3
"NLA06608-1334",2,"PROB_Lake","Michigan",314,7,2.848,6.4,4.5,1.3,17.3
"NLA06608-1336",1,"PROB_Lake","Oklahoma",1136,94,49.86,0,49.6,0,0
"NLA06608-1338",1,"PROB_Lake","Montana",4316,182,4.088,0,0,0,6.5
"NLA06608-1339",1,"PROB_Lake","Colorado",3372,184,147.6,1.9,0.7,48.2,4.3
"NLA06608-1342",1,"PROB_Lake","Minnesota",279,12,3.776,0,65.7,0,0.6
"NLA06608-1344",1,"PROB_Lake","Montana",419,27,6.3,0,0,0,0
"NLA06608-1346",1,"PROB_Lake","West Virginia",125,3,2.164,31.9,19.3,5.6,0.7
"NLA06608-1347",1,"PROB_Lake","Minnesota",551,12,5.072,0.7,62.3,0,0.8
"NLA06608-1348",1,"PROB_Lake","Tennessee",396,5,1.31,3.1,41.8,8.1,0
"NLA06608-1349",1,"PROB_Lake","Florida",804,30,27.2,32.8,1.9,0,29.1
"NLA06608-1354",1,"PROB_Lake","Montana",480,6,3.627,0.3,8,0.3,26.2
"NLA06608-1355",1,"PROB_Lake","Indiana",584,5,3.84,12.9,3.5,2.2,1.2
"NLA06608-1355",1,"PROB_Lake","Indiana",462,4,3.422,12.9,3.5,2.2,1.2
"NLA06608-1355",2,"PROB_Lake","Indiana",584,5,3.84,12.9,3.5,2.2,1.2
"NLA06608-1355",2,"PROB_Lake","Indiana",462,4,3.422,12.9,3.5,2.2,1.2
"NLA06608-1356",1,"PROB_Lake","Oklahoma",416,21,4.924,11.1,51.8,7.7,3.4
"NLA06608-1358",1,"PROB_Lake","Michigan",288,11,7.64,2.7,9.3,0,3.2
"NLA06608-1358",1,"PROB_Lake","Michigan",359,7,4.64,2.7,9.3,0,3.2
"NLA06608-1358",2,"PROB_Lake","Michigan",288,11,7.64,2.7,9.3,0,3.2
"NLA06608-1358",2,"PROB_Lake","Michigan",359,7,4.64,2.7,9.3,0,3.2
"NLA06608-1359",1,"PROB_Lake","Ohio",1166,108,34.848,11.5,29.7,3.4,0.8
"NLA06608-1360",1,"PROB_Lake","Nebraska",734,60,49.92,6.1,0,0,17.4
"NLA06608-1364",1,"PROB_Lake","Tennessee",2072,213,103.2,8.6,43.5,26.6,0
"NLA06608-1365",1,"PROB_Lake","New York",257,13,5.36,14.6,7,17.5,6.9
"NLA06608-1367",1,"PROB_Lake","South Dakota",5338,242,184,0.1,0,22.1,9.5
"NLA06608-1368",1,"PROB_Lake","Texas",1180,110,32.2,17.3,4.2,0,0.8
"NLA06608-1369",1,"PROB_Lake","North Carolina",679,50,30.08,2,35.4,2.8,0
"NLA06608-1370",1,"PROB_Lake","Michigan",1063,39,16.16,4.4,12.5,24.4,25.4
"NLA06608-1372",1,"PROB_Lake","Oklahoma",878,113,62.64,6.8,14.5,1.7,0
"NLA06608-1375",1,"PROB_Lake","Ohio",2169,79,63.936,6.5,38.6,45.9,1.8
"NLA06608-1376",1,"PROB_Lake","Missouri",346,18,9.12,6.6,35.5,10.5,2.3
"NLA06608-1377",1,"PROB_Lake","Montana",101,8,0.867,0,81.9,0,0
"NLA06608-1380",1,"PROB_Lake","New Mexico",524,21,2.768,0,0.2,0,9.5
"NLA06608-1383",1,"PROB_Lake","Minnesota",1444,35,21.28,2.6,6.7,9.4,3.3
"NLA06608-1387",1,"PROB_Lake","Michigan",994,25,9.968,28.2,3.7,0.1,5.3
"NLA06608-1389",1,"PROB_Lake","Maryland",2506,86,52.848,34.5,23.7,11.9,16.6
"NLA06608-1389",1,"PROB_Lake","Maryland",2981,53,56.16,34.5,23.7,11.9,16.6
"NLA06608-1389",1,"PROB_Lake","Maryland",2919,51,67.68,34.5,23.7,11.9,16.6
"NLA06608-1389",2,"PROB_Lake","Maryland",2506,86,52.848,34.5,23.7,11.9,16.6
"NLA06608-1389",2,"PROB_Lake","Maryland",2981,53,56.16,34.5,23.7,11.9,16.6
"NLA06608-1389",2,"PROB_Lake","Maryland",2919,51,67.68,34.5,23.7,11.9,16.6
"NLA06608-1390",1,"PROB_Lake","Minnesota",553,15,5.589,14.3,9.1,4.2,2.2
"NLA06608-1391",1,"PROB_Lake","Ohio",1360,172,67.968,22.3,20.7,0,0.5
"NLA06608-1396",1,"PROB_Lake","Tennessee",255,19,5.12,0.2,76.5,0,0.5
"NLA06608-1397",1,"PROB_Lake","California",3559,367,210.6,0.5,0.4,0.1,3.3
"NLA06608-1398",1,"PROB_Lake","Michigan",624,24,7.874,0,36.3,0,27.9
"NLA06608-1401",1,"PROB_Lake","Pennsylvania",494,29,37.296,3.7,38.3,11.4,0
"NLA06608-1403",1,"PROB_Lake","Colorado",389,7,1.925,8.2,0.2,28.9,3.4
"NLA06608-1413",1,"PROB_Lake","Florida",1614,25,49.2,2.2,1.2,4.2,15.1
"NLA06608-1414",1,"PROB_Lake","Connecticut",319,17,10.48,2.1,68.4,0.7,3.7
"NLA06608-1417",1,"PROB_Lake","California",251,7,1.989,1.4,0.5,0,4.9
"NLA06608-1420",1,"PROB_Lake","Oklahoma",1154,112,13.382,2.5,30.4,13.4,0
"NLA06608-1421",1,"PROB_Lake","Delaware",1100,41,75.6,1.3,34.4,13.4,24.8
"NLA06608-1425",1,"PROB_Lake","Washington",468,22,9.712,0,37.4,1.2,27.5
"NLA06608-1426",1,"PROB_Lake","Oregon",557,35,12.368,4.7,2.9,0,34.5
"NLA06608-1432",1,"PROB_Lake","Oklahoma",754,91,5.16,3.2,22.1,7.3,0
"NLA06608-1434",1,"PROB_Lake","Michigan",458,5,2.312,10.2,2.8,5.9,11.3
"NLA06608-1435",1,"PROB_Lake","Illinois",1260,50,9.4,37.3,5.1,0,0.3
